workId,targetType,targetId,priorState,priorValue,finalState,finalValue,finalConfidence,decision,precedenceSource,confidenceBasis
work-3588928ab8f6a2520923,axis,strategy,unknown,,known,0,0.86,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.86 was adjudicated claim-by-claim: multiple official entry units strongly establish the claim while remaining entry-bounded; strategy=0 is traced to grok-current-chunk-05-response.txt.
work-3588928ab8f6a2520923,axis,pacing,known,1,known,2,0.84,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.84 was adjudicated claim-by-claim: repeated official entry evidence directly supports the selected anchor; pacing=2 is traced to grok-current-chunk-05-response.txt.
work-3588928ab8f6a2520923,axis,mysteryReveal,unknown,,known,0,0.86,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.86 was adjudicated claim-by-claim: multiple official entry units strongly establish the claim while remaining entry-bounded; mysteryReveal=0 is traced to grok-current-chunk-05-response.txt.
work-3588928ab8f6a2520923,axis,worldBuilding,unknown,,known,0,0.84,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.84 was adjudicated claim-by-claim: repeated official entry evidence directly supports the selected anchor; worldBuilding=0 is traced to grok-current-chunk-05-response.txt.
work-3588928ab8f6a2520923,axis,characterArcWeight,known,4,known,4,0.88,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-3588928ab8f6a2520923,axis,relationshipStructure,known,2,known,2,0.82,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-3588928ab8f6a2520923,axis,comedy,unknown,,known,1,0.76,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.76 was adjudicated claim-by-claim: a subordinate or single bounded official observation supports the low/intermediate anchor; comedy=1 is traced to grok-current-chunk-05-response.txt.
work-3588928ab8f6a2520923,axis,darkness,unknown,,known,1,0.78,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.78 was adjudicated claim-by-claim: limited but direct official evidence supports the conservative anchor; darkness=1 is traced to grok-current-chunk-05-response.txt.
work-3588928ab8f6a2520923,axis,mentalStress,known,2,known,2,0.72,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-3588928ab8f6a2520923,axis,romance,unknown,,known,0,0.84,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.84 was adjudicated claim-by-claim: repeated official entry evidence directly supports the selected anchor; romance=0 is traced to grok-current-chunk-05-response.txt.
work-3588928ab8f6a2520923,axis,emotionalWarmth,unknown,,known,2,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; emotionalWarmth=2 is traced to grok-current-chunk-05-response.txt.
work-3588928ab8f6a2520923,genre,genres,known,sliceOfLife,known,sliceOfLife,,retained,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Genre rows have no numeric-confidence field; the terminal review independently accepted the listed canonical enums.
work-3588928ab8f6a2520923,theme,school,missing,,known,1,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; school=1 is traced to grok-current-chunk-05-response.txt.
work-37ecced0b2392d7af9b2,axis,progression,unknown,,known,0,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; progression=0 is traced to grok-current-chunk-05-response.txt.
work-37ecced0b2392d7af9b2,axis,problemSolving,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-37ecced0b2392d7af9b2,axis,strategy,unknown,,known,0,0.80,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.80 was adjudicated claim-by-claim: accepted official evidence supports the claim at moderate certainty with a stated boundary; strategy=0 is traced to grok-current-chunk-05-response.txt.
work-37ecced0b2392d7af9b2,axis,pacing,unknown,,known,1,0.84,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.84 was adjudicated claim-by-claim: repeated official entry evidence directly supports the selected anchor; pacing=1 is traced to grok-current-chunk-05-response.txt.
work-37ecced0b2392d7af9b2,axis,mysteryReveal,unknown,,known,2,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; mysteryReveal=2 is traced to grok-current-chunk-05-response.txt.
work-37ecced0b2392d7af9b2,axis,worldBuilding,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-37ecced0b2392d7af9b2,axis,characterArcWeight,known,4,known,4,0.84,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-37ecced0b2392d7af9b2,axis,relationshipStructure,known,3,known,2,0.80,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.80 was adjudicated claim-by-claim: accepted official evidence supports the claim at moderate certainty with a stated boundary; relationshipStructure=2 is traced to grok-current-chunk-05-response.txt.
work-37ecced0b2392d7af9b2,axis,comedy,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-37ecced0b2392d7af9b2,axis,darkness,unknown,,known,1,0.76,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.76 was adjudicated claim-by-claim: a subordinate or single bounded official observation supports the low/intermediate anchor; darkness=1 is traced to grok-current-chunk-05-response.txt.
work-37ecced0b2392d7af9b2,axis,mentalStress,known,2,known,2,0.74,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-37ecced0b2392d7af9b2,axis,romance,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-37ecced0b2392d7af9b2,axis,emotionalWarmth,known,3,known,3,0.78,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-37ecced0b2392d7af9b2,genre,genres,known,sliceOfLife,known,sliceOfLife,,retained,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Genre rows have no numeric-confidence field; the terminal review independently accepted the listed canonical enums.
work-37ecced0b2392d7af9b2,theme,workplace,known,2,known,2,0.90,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,The terminal current-SHA review explicitly retained the same centrality and underlying entry evidence; Pass A confidence is preserved exactly.
work-3823ff0766f67c015c53,axis,progression,known,3,known,3,0.78,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-g-review.md,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-3823ff0766f67c015c53,axis,problemSolving,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-g-review.md,Terminal review retained unknown; no numeric confidence is permitted.
work-3823ff0766f67c015c53,axis,strategy,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-g-review.md,Terminal review retained unknown; no numeric confidence is permitted.
work-3823ff0766f67c015c53,axis,pacing,unknown,,known,3,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-g-review.md,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; pacing=3 is traced to text-coverage-followup-g-review.md.
work-3823ff0766f67c015c53,axis,mysteryReveal,unknown,,known,1,0.73,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-g-review.md,"Exact 0.73 was selected without averaging: one official entry-volume disclosure directly supports value 1, while incomplete full-volume access keeps confidence cautious."
work-3823ff0766f67c015c53,axis,worldBuilding,unknown,,known,2,0.80,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-g-review.md,Exact 0.80 was adjudicated claim-by-claim: accepted official evidence supports the claim at moderate certainty with a stated boundary; worldBuilding=2 is traced to text-coverage-followup-g-review.md.
work-3823ff0766f67c015c53,axis,characterArcWeight,known,4,known,4,0.82,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-g-review.md,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-3823ff0766f67c015c53,axis,relationshipStructure,known,2,known,2,0.68,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-g-review.md,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-3823ff0766f67c015c53,axis,comedy,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-g-review.md,Terminal review retained unknown; no numeric confidence is permitted.
work-3823ff0766f67c015c53,axis,darkness,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-g-review.md,Terminal review retained unknown; no numeric confidence is permitted.
work-3823ff0766f67c015c53,axis,mentalStress,known,2,known,2,0.68,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-g-review.md,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-3823ff0766f67c015c53,axis,romance,unknown,,known,1,0.76,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-g-review.md,Exact 0.76 was adjudicated claim-by-claim: a subordinate or single bounded official observation supports the low/intermediate anchor; romance=1 is traced to text-coverage-followup-g-review.md.
work-3823ff0766f67c015c53,axis,emotionalWarmth,unknown,,known,2,0.80,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-g-review.md,Exact 0.80 was adjudicated claim-by-claim: accepted official evidence supports the claim at moderate certainty with a stated boundary; emotionalWarmth=2 is traced to text-coverage-followup-g-review.md.
